Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-03-31 12:20:00+05:30,582.5499877929688,583.5,582.5499877929688,582.8499755859375,8588,0.0,0.0
2023-03-31 12:25:00+05:30,582.8499755859375,583.0,582.0999755859375,582.5999755859375,3974,0.0,0.0
2023-03-31 12:30:00+05:30,582.3499755859375,582.7999877929688,582.25,582.5499877929688,2795,0.0,0.0
2023-03-31 12:35:00+05:30,582.25,583.0,582.2000122070312,583.0,1967,0.0,0.0
2023-03-31 12:40:00+05:30,582.9500122070312,583.5,582.9500122070312,583.1500244140625,1951,0.0,0.0
2023-03-31 12:45:00+05:30,583.25,583.4000244140625,583.0,583.0,2373,0.0,0.0
2023-03-31 12:50:00+05:30,583.0,583.0,582.6500244140625,582.7999877929688,1038,0.0,0.0
2023-03-31 12:55:00+05:30,582.7999877929688,583.5,582.7999877929688,583.0999755859375,1720,0.0,0.0
2023-03-31 13:00:00+05:30,583.0499877929688,583.75,582.8499755859375,583.6500244140625,2016,0.0,0.0
2023-03-31 13:05:00+05:30,583.75,584.0,583.5499877929688,583.9500122070312,1822,0.0,0.0
2023-03-31 13:10:00+05:30,583.9500122070312,583.9500122070312,583.5499877929688,583.5499877929688,1135,0.0,0.0
2023-03-31 13:15:00+05:30,583.5,583.9500122070312,583.5,583.9000244140625,2265,0.0,0.0
2023-03-31 13:20:00+05:30,583.9000244140625,583.9000244140625,582.7999877929688,582.9500122070312,3604,0.0,0.0
2023-03-31 13:25:00+05:30,582.9000244140625,583.5999755859375,582.7000122070312,582.7000122070312,4644,0.0,0.0
2023-03-31 13:30:00+05:30,582.4500122070312,582.4500122070312,581.1500244140625,581.4500122070312,7422,0.0,0.0
2023-03-31 13:35:00+05:30,581.4000244140625,582.0999755859375,581.0499877929688,582.0999755859375,3614,0.0,0.0
2023-03-31 13:40:00+05:30,582.0999755859375,582.9000244140625,581.4500122070312,582.7000122070312,2626,0.0,0.0
2023-03-31 13:45:00+05:30,582.6500244140625,583.0,582.6500244140625,582.7999877929688,1307,0.0,0.0
2023-03-31 13:50:00+05:30,582.75,583.7999877929688,582.75,583.75,2241,0.0,0.0
2023-03-31 13:55:00+05:30,583.5999755859375,583.7999877929688,583.0499877929688,583.4000244140625,8210,0.0,0.0
2023-03-31 14:00:00+05:30,583.25,583.4000244140625,582.75,583.0,1877,0.0,0.0
2023-03-31 14:05:00+05:30,582.8499755859375,583.25,582.1500244140625,582.2999877929688,2686,0.0,0.0
2023-03-31 14:10:00+05:30,582.1500244140625,583.0,582.1500244140625,582.8499755859375,2400,0.0,0.0
2023-03-31 14:15:00+05:30,582.8499755859375,583.9500122070312,582.8499755859375,583.6500244140625,3070,0.0,0.0
2023-03-31 14:20:00+05:30,583.9500122070312,583.9500122070312,582.7999877929688,583.5,4268,0.0,0.0
2023-03-31 14:25:00+05:30,583.4500122070312,583.5499877929688,582.5,582.6500244140625,3846,0.0,0.0
2023-03-31 14:30:00+05:30,582.9000244140625,582.9500122070312,582.2999877929688,582.9500122070312,2727,0.0,0.0
2023-03-31 14:35:00+05:30,582.6500244140625,583.0,582.0,583.0,5218,0.0,0.0
2023-03-31 14:40:00+05:30,582.25,582.5999755859375,581.9000244140625,582.2999877929688,3088,0.0,0.0
2023-03-31 14:45:00+05:30,582.0,582.7000122070312,581.5,582.5,9406,0.0,0.0
2023-03-31 14:50:00+05:30,582.75,582.9000244140625,582.4000244140625,582.6500244140625,4449,0.0,0.0
2023-03-31 14:55:00+05:30,582.6500244140625,582.75,581.9000244140625,582.25,3487,0.0,0.0
2023-03-31 15:00:00+05:30,582.2000122070312,582.25,580.5499877929688,580.6500244140625,22675,0.0,0.0
2023-03-31 15:05:00+05:30,580.5999755859375,580.5999755859375,579.25,579.8499755859375,46714,0.0,0.0
2023-03-31 15:10:00+05:30,579.8499755859375,580.5999755859375,579.2000122070312,580.5999755859375,35476,0.0,0.0
2023-03-31 15:15:00+05:30,580.4000244140625,581.1500244140625,579.5,580.2999877929688,35470,0.0,0.0
2023-03-31 15:20:00+05:30,580.2999877929688,580.6500244140625,579.8499755859375,580.2000122070312,26189,0.0,0.0
2023-03-31 15:25:00+05:30,580.5999755859375,582.5,580.0,580.0,24740,0.0,0.0
